price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_living15,yr_built
295000,4,2.5,2160,7725,1,0,8,1460,2060,40
1.07E+06,6,3.5,4860,11793,2,0,11,3860,3600,20
207950,2,2,890,5000,1,0,6,890,1860,101
699900,4,2.75,2810,7302,2,0,9,2810,2820,16
1.28E+06,5,2.5,3400,9500,2,0,8,3400,3080,41
452000,4,1.5,1580,7350,1,0,7,960,1560,55
370000,3,2,1680,5036,1,0,7,1680,1680,31
232000,3,1.75,1300,11230,1,0,7,1300,1300,50
669950,5,2.5,2820,14062,2,0,7,2380,1910,58
397500,3,2,1510,6710,1,0,7,1070,1660,46
490000,2,2.5,1230,1391,2,0,8,870,1240,14
725000,4,2,2110,4140,2,0,9,1710,1440,93
299000,3,2.75,3080,19635,1,0,7,1610,2424,60
625000,2,1.5,1490,5750,1.5,0,7,1190,1590,118
437500,3,2.5,2120,4500,2,0,7,2120,2530,18
650000,4,2.5,3180,5438,2,0,9,3180,3030,15
475000,2,1,1490,3825,1,0,7,860,1460,89
342000,3,2,1930,11947,1,0,8,1930,2200,52
1.20E+06,4,2.5,2770,7800,2,0,10,2770,2720,19
280000,3,1.5,1670,11610,1,0,7,1670,1930,55
240000,2,1.75,1330,7200,1,0,7,1330,1450,25
529000,3,1,1210,3328,1.5,0,7,1210,1640,94
442000,3,1,1190,5100,1,0,7,1030,1690,77
615000,2,1,1540,6872,1,0,7,820,1420,72
1.49E+06,4,3.75,4030,10800,2,0,10,4030,2160,12
585000,4,1.75,2430,7559,1,0,8,1580,1980,37
480000,4,2.5,2600,7787,2,0,8,2600,2830,13
1.10E+06,5,3.5,4410,57063,2,0,9,4410,2900,28
290000,4,1,1330,8184,1.5,0,7,1330,1220,69
615000,3,1.75,1900,5000,1,0,7,950,1770,67
300000,2,1,1100,7680,1,0,7,1100,1460,68
308000,3,1,1980,39150,1.5,0,6,1580,1860,86
750000,3,2.5,2400,7745,2,0,9,2400,2080,17
2.25E+06,4,2.25,4760,8036,2.5,0,9,3390,2950,102
890000,4,3.25,3180,194278,2,0,10,3180,2200,13
288000,3,1,1190,7560,1,0,6,1190,1190,60
190000,2,1,630,6000,1,0,6,630,1470,75
515000,5,3,2530,5105,1,0,8,1520,2290,13
235000,4,1.5,1690,11054,1,0,5,1690,1690,88
275000,2,1,940,5000,1,0,6,940,940,67
727500,2,2,1240,9119,1,0,7,1240,1380,66
650000,4,2.5,3040,6587,2,0,7,3040,2740,15
1.60E+06,6,5,6050,230652,2,0,11,6050,4210,17
365000,4,1,1590,7085,1.5,0,6,1590,1320,74
662000,3,1.75,2500,36947,1,0,9,2500,2590,34
270500,3,2.5,1780,7848,1,0,7,1320,1680,40
200000,2,1.5,1360,1898,2,0,7,1360,1360,40
970000,4,3.25,4740,76230,2,0,10,4740,3340,31
160000,3,1.5,1010,9600,1,0,7,1010,1400,56
204000,3,1,1040,7405,1,0,6,1040,1580,47
358000,3,2.25,1610,6655,2,0,7,1610,1780,33
452000,4,1.75,1570,8268,1,0,7,1570,1870,39
595000,2,2,1510,4000,1,0,7,1010,1920,118
249000,3,2,1360,6082,1,0,7,1360,1360,24
346900,4,2.5,1970,5106,2,0,8,1970,2230,19
2.13E+06,3,2.5,5403,24069,2,1,12,5403,3980,42
280000,4,2.5,1560,4350,2,0,7,1560,1560,15
318888,4,1.75,2320,12000,1,0,8,2270,2120,45
530000,3,2.25,2120,40518,1,0,8,2120,2480,51
375000,3,2.25,2120,18500,2,0,8,2120,2120,35
910000,4,2.5,3350,29242,2,0,11,3350,3920,30
782000,4,2.5,2380,9614,2,0,10,2380,2560,27
259950,2,2,1070,649,2,0,9,720,1070,10
315000,4,2.75,2300,18360,1,0,7,1560,1870,39
215000,2,1,1320,8865,1,0,6,1320,1190,75
705000,3,1.75,2180,10221,1,0,7,1140,2180,72
1.45E+06,3,3,4380,6320,2,0,10,3580,3080,66
451000,3,1.75,1790,9813,2,0,7,1790,1520,69
261000,2,1,750,8125,1,0,6,750,1340,75
396000,3,1.5,1300,8280,1,0,7,1300,1570,62
725000,4,2.5,2990,29170,2,0,9,2990,3715,19
1.95E+06,7,3.5,4640,15235,2,0,11,2860,3230,53
238000,4,1,1400,7242,1.5,0,7,1400,1310,59
750000,6,1.75,2750,9563,2,0,8,2750,2040,45
331500,4,2.5,2050,10271,2,0,7,2050,2050,20
460000,4,3,2230,108900,1,0,7,1410,1960,40
404950,4,2.25,2340,217014,1,0,8,2340,2340,36
880000,3,2.5,2870,5163,2,0,9,2870,1630,4
863000,4,2.5,4120,22370,2,0,10,4120,3180,21
638700,3,1.75,2080,9162,1,0,7,1370,1870,58
435000,3,2.5,1840,5680,2,0,7,1840,1600,10
260000,3,1,1180,5350,1.5,0,6,1180,1490,59
671500,5,2.75,2160,4000,1.5,0,7,1530,2040,91
610000,3,1,1180,3400,1.5,0,8,1180,1440,111
405000,2,0.75,1160,15029,1,0,6,870,1870,81
338900,4,2.5,1830,5612,2,0,7,1830,1830,15
720000,4,4,3200,7708,2,0,10,3200,3480,14
442000,5,3,2560,5445,1.5,0,7,1760,1080,91
650000,5,2.75,2550,5040,1.5,0,8,2550,1590,116
263500,3,1.75,1330,9917,1,0,7,1040,1330,37
300000,2,1,1220,75794,1,0,7,1220,2010,55
266000,3,2.5,1805,3402,2,0,7,1805,2095,9
930000,4,4,6050,84942,2.5,0,9,4150,2700,9
530000,4,2.5,2320,5493,2,0,8,2320,2450,14
180000,3,1,1384,8960,1,0,6,1384,1000,53
619000,3,2.5,2720,6439,2,0,9,2720,3180,13
264000,3,1.5,1820,10608,1,0,7,1820,1380,56
730000,2,2.25,2130,4920,1.5,0,7,1530,2130,77
439000,4,2.25,2060,10070,2,0,7,2060,2060,43
268500,4,1.75,1420,7500,1,0,7,1080,1500,37
330000,3,1.75,1510,15744,1,0,7,1510,1470,33
640000,3,2.5,2160,4000,1.5,0,8,1960,2160,115
900000,3,2.5,3180,12600,2,0,11,3180,3030,40
370000,3,2.25,2110,13300,2,0,8,2110,2470,33
685000,3,2,2060,2900,1.5,0,8,1330,1910,87
505000,3,1.5,1830,217800,1,0,7,1010,2450,37
265000,3,1.75,1820,32666,1,0,7,1820,2050,52
290000,3,2.5,1610,2937,2,0,8,1610,1610,12
296000,4,2.5,1780,3600,2,0,7,1780,2020,12
360000,4,2.5,1840,9611,2,0,7,1840,1830,22
240500,3,1.75,1460,10584,1,0,7,990,1220,21
372500,2,2.5,1400,2958,2,0,8,1400,1540,11
595000,3,2.5,3370,14402,2,0,9,3370,3330,14
515000,4,3,3590,8249,2,0,9,3590,2860,21
1.22E+06,4,2.25,3200,15367,2,0,9,3200,3070,56
507000,2,1.75,1670,6460,1,0,8,1670,2170,14
399950,4,2,2420,31465,1,0,9,2420,2560,34
185000,3,1.75,1430,10816,2,0,7,1430,1560,24
460000,3,1.75,1440,7070,1,0,7,1440,1440,38
435500,3,2.25,1450,4789,2,0,7,1450,1560,33
469000,4,2.75,3550,13938,1,0,8,2100,2050,52
531000,2,3,1270,1175,2,0,8,1110,1290,18
443500,2,1,940,6804,1,0,7,940,1150,69
223000,3,2,1670,6824,1,0,7,1300,1660,28
590000,4,3.5,3100,15842,2,0,8,2400,2200,22
340000,2,2.5,1100,1760,3,0,7,1100,1200,21
650000,3,2,1870,3388,1,0,8,1230,1780,93
533600,3,2.5,1930,5080,2,0,8,1930,2190,28
695000,3,2.75,2540,4694,2,0,9,2540,2600,13
242000,3,1.75,1280,7524,1.5,0,7,1280,1500,30
425000,3,2.25,1820,8814,1,0,7,1280,1810,51
525000,3,2.25,1490,9414,2,0,7,1490,1290,37
485000,3,2.5,1880,5502,2,0,8,1880,2040,30
175000,3,1,1250,9775,1,0,7,1250,1390,47
210000,3,2,1440,7210,1,0,8,1440,1700,35
260000,3,2.5,1920,7415,2,0,7,1920,1930,29
577000,3,2.5,2060,5750,1,0,7,1330,1920,42
200000,3,1.5,1210,10588,1,0,7,1210,1408,60
605000,2,1.75,1760,5000,1,0,7,940,1530,91
325000,3,1,990,6750,1,0,6,990,1440,71
289500,3,1,960,6400,1,0,6,820,1200,74
559950,3,2.5,1660,1458,3,0,9,1660,1660,4
1.04E+06,3,1.75,1900,9375,1,0,8,1330,2760,77
543500,3,2.25,1270,2790,1,0,7,990,1920,48
480000,4,2.25,3250,34293,2,0,9,3250,3110,35
218000,3,1,960,9633,1,0,6,960,1080,36
565000,2,1.75,1330,6000,1,0,7,960,1620,104
426700,3,1.75,2080,7700,1,0,7,1600,1680,50
650000,3,2.5,2690,11575,1,0,8,2130,2390,61
542000,2,1,890,3060,1,0,7,770,1760,108
415000,3,1.75,1070,8000,1,0,7,1070,1200,41
214000,3,1,1200,8316,1,0,6,1200,1200,65
245000,3,1.5,1360,8910,2,0,7,1360,1220,69
314500,3,2,2050,13303,1,0,8,2050,2180,25
1.12E+06,3,1.5,3000,5750,2,0,9,2000,1820,94
378000,2,2,1300,3850,1,0,7,800,950,55
305000,4,2.5,2250,9091,1,0,7,1340,1540,36
595000,5,2.75,3740,6750,1,0,8,1980,2620,40
729500,3,2.5,1660,1091,3,0,9,1530,1510,3
430000,3,2.5,2360,6699,2,0,7,2360,2360,15
240000,3,1.75,1760,6500,1,0,7,1150,1760,31
545000,3,1.75,1680,6200,1.5,0,7,1680,1680,102
530000,3,1.75,1320,2500,1,0,7,870,1580,100
157000,1,1,870,26326,1,0,6,870,1250,79
425000,4,1,1260,7645,1.5,0,6,1260,1170,93
220000,3,1,1000,6020,1,0,6,1000,1300,74
521000,4,1.75,2020,36400,1,0,8,1550,2520,42
325000,3,1,1920,6862,1,0,7,1120,2000,66
597500,3,2,2150,5400,1.5,0,7,1380,1940,107
337000,3,2.5,1470,3976,2,0,7,1470,1490,19
1.00E+06,3,2.5,3180,10492,2,0,10,3180,3000,27
3.07E+06,3,2.5,3930,55867,1,1,8,2330,2730,61
495000,3,1,990,6000,1,0,6,990,1250,75
748000,4,3.5,2770,3330,2,0,8,1970,2180,17
888000,3,1.5,1250,8710,1,0,7,1250,1750,65
269900,3,1.75,1140,22267,1,0,7,1140,1150,32
496500,4,2.5,2250,14440,1,0,7,1550,2090,51
475000,3,2.5,1640,5097,2,0,7,1640,1880,49
312000,3,1.5,1255,1374,3,0,7,1255,1307,14
323000,3,1,1290,12231,1,0,7,1290,1390,42
331000,3,1.75,1300,9079,1,0,7,1300,1890,32
306000,3,1.5,1220,1086,3,0,8,1220,1220,11
655000,4,2.5,2630,4000,3,0,8,2630,1640,16
290000,3,1.5,1950,15954,1,0,8,1950,1940,59
1.25E+06,4,3.25,3160,5000,2,0,9,2360,2220,53
460000,3,1.75,1550,4708,1,0,7,860,1880,69
435000,4,2.5,1700,6380,1,0,7,850,1380,78
664000,4,2.75,2510,11880,1,0,8,1630,2390,40
865000,4,1.75,1800,4180,2,0,8,1800,2180,97
385000,3,1.75,1800,18000,1,0,8,1200,1800,50
497000,3,2.25,1870,9315,1,0,7,1350,2230,43
280000,2,1,1010,3000,1,0,7,1010,1150,93
188000,2,1.5,1120,17487,1,0,6,1120,1690,94
478500,3,1,2090,4755,1,0,8,1200,1850,49
1.15E+06,4,3.5,4370,18361,2,0,11,4370,4190,17
222000,3,2,1440,7187,1,0,7,970,1440,37
799000,4,3,2580,209523,2,0,8,2580,3440,34
609900,4,2.5,3190,7399,2,0,10,3190,3250,12
413000,4,3.5,2380,5809,2,0,7,1750,1620,23
400000,4,1,1420,4875,1.5,0,7,1420,1110,88
802541,5,2.75,2990,6768,2,0,9,2990,2870,4
320000,3,2.5,2680,7757,2,0,8,2680,2430,28
507000,4,2.5,2730,7649,2,0,7,2730,2730,12
387500,3,1,1220,8329,1,0,6,1220,1490,72
396000,3,1,1500,12616,1,0,7,1500,1820,51
373000,3,1.75,1830,11788,1,0,8,1430,2140,60
1.48E+06,5,2.5,4570,19252,2,0,10,4570,3180,53
359900,4,2.25,2470,7698,2,0,8,2470,2330,35
410000,2,1,800,4342,1,0,6,670,1210,91
690000,4,2.5,2900,23488,2,0,9,2900,2900,26
245000,3,2,1410,5760,1,0,7,1410,1670,33
700000,5,2.5,2830,25958,1,0,8,1610,2670,39
268000,4,1.75,1680,9966,1,0,7,1100,2400,41
225000,3,1.75,1760,26055,1,0,7,920,1350,39
980000,4,2.25,2240,11034,2,0,8,2240,2300,42
795000,2,1,1380,5000,1.5,0,5,1380,1500,113
195000,2,1,820,5100,1,0,6,820,1170,65
480000,4,2,2180,10575,1,0,6,1730,2180,68
485000,4,2,1400,3600,1,0,7,1100,1630,118
130000,2,1,880,9000,1,0,5,880,1410,90
325000,2,1,1060,5703,1,0,6,1060,2240,72
440000,3,1.75,1530,7245,1,0,7,1530,1530,34
550000,4,1.75,2480,14782,1,0,8,1460,2910,60
310000,3,1.75,1490,7150,1,0,6,1490,1350,51
530000,3,2.5,3660,39478,2,0,9,3260,2700,29
390000,4,2.5,2340,8548,2,0,8,2340,1970,25
243000,3,1.75,1450,12125,1,0,7,1450,1210,37
639000,4,2.5,2210,9875,2,0,9,2210,2440,28
215000,4,1,1130,7400,1,0,7,1130,1540,49
405000,5,1.75,1550,10500,1,0,7,1100,1420,57
250000,4,1.75,1710,7140,1,0,7,1010,1770,50
405500,3,1.5,1010,8108,1,0,7,1010,1300,64
452000,6,2.25,2660,13579,2,0,7,2660,1120,81
730000,6,2.25,2660,13579,2,0,7,2660,1120,81
267000,3,2,1300,9644,1,0,7,1300,1430,24
289950,3,2.5,1670,6186,2,0,7,1670,2390,16
565000,2,1,960,4080,1,0,7,960,1300,107
1.58E+06,4,3.25,4670,51836,2,0,12,4670,4230,30
636000,3,2.5,2140,2770,2,0,8,1770,2510,11
350000,5,3,2520,5500,1,0,8,1550,1700,14
320000,3,1.5,1650,9380,1,0,7,1130,1720,40
210000,2,1.75,1440,5680,1,0,8,1440,1320,40
245000,2,1,1050,5900,1,0,7,1050,1280,68
328000,3,1.75,1470,7650,1,0,7,1130,1590,35
985000,4,2.25,4230,37769,2,0,11,4230,3890,29
501000,3,1.75,1970,7972,1,0,8,1370,2460,42
315000,3,2.25,1540,17424,2,0,7,1540,1560,26
403000,3,2.75,2090,8354,2,0,8,2090,2280,6
550000,3,2,2380,17950,2,0,8,2110,2030,84
347500,4,2.5,2156,3562,2,0,9,2156,1708,6
365000,4,2.25,2070,8893,2,0,8,2070,2390,32
588000,3,1,1910,8167,1,0,8,1270,1500,67
605000,3,1.75,1920,7400,1,0,8,1260,2360,41
1.30E+06,3,3.25,3400,5979,2,0,9,2290,3090,81
233000,3,2,1400,9177,1,0,7,1400,2020,44
360000,4,2.5,2210,17715,2,0,8,2210,2210,21
459000,2,1.75,1170,4887,1,0,6,1020,1170,89
740000,3,2,2100,72745,1,0,9,2100,2290,23
305000,3,1,1160,9750,1,0,7,1160,1160,51
395000,3,1,1500,4000,1,0,6,900,950,93
560000,4,2.5,2940,6000,2,0,8,2940,2510,18
650000,4,1.75,2010,5070,1,0,7,1300,2180,55
449950,3,2.5,2170,4912,2,0,7,2170,2010,15
517500,3,1.5,1430,5200,1,0,7,1250,2210,78
435000,4,1.5,1510,6460,1,0,7,1070,1450,48
329999,3,1,1150,6908,1,0,6,800,1150,66
950000,3,1.75,2150,4200,1,0,8,1140,2510,58
447000,3,1,1370,6001,1,0,7,1230,1370,74
699800,2,2.5,2380,6600,1,0,8,2380,1870,8
850000,3,1.75,1370,3850,1,0,7,770,1390,107
316500,3,1.75,1600,14250,1,0,7,1070,2140,39
942500,5,3.5,3750,9612,1,0,9,2030,3270,37
1.31E+06,2,2.25,3950,3938,2,0,10,2910,3220,27
856600,4,2.25,2400,13430,1,0,9,2400,2580,54
405600,5,1.5,2830,4000,2.5,0,8,2830,1480,100
565000,4,2.5,2440,22594,2,0,8,2440,2560,22
400000,3,2.25,1190,1149,2,0,8,1050,1210,10
330000,3,2,1400,218252,1,0,7,1400,2230,21
374950,4,2.75,2730,4683,2,0,7,2730,2230,13
405300,3,2.75,2390,7939,1,0,7,1610,1920,35
560000,3,2.25,2060,31400,2,0,8,2060,2160,34
824000,4,2.25,2490,9864,1,0,8,1290,2360,57
260000,3,1.75,1100,10968,1,0,7,1100,1400,34
760000,4,2.5,2430,6099,1,0,8,1470,2180,53
405000,3,2.5,3170,12750,2,0,10,2360,2970,23
429900,4,2.5,2640,8625,2,0,8,2640,2240,31
341500,3,1.5,1130,7223,1,0,7,1130,1320,57
465250,5,2,1940,7642,1.5,0,7,1940,1940,61
450000,2,2,1100,3000,1.5,0,7,1100,1390,106
390000,3,1,1200,10800,1,0,7,1200,1370,63
420000,3,2.25,2000,8030,1,0,8,1000,2070,55
269950,3,2.5,1890,4838,2,0,8,1730,1910,16
493000,4,2,1910,2874,1,0,7,1060,1520,108
370000,4,2.5,2710,5880,2,0,9,2710,2520,20
2.25E+06,5,4.25,4860,9453,1.5,0,10,3100,3150,113
305000,3,1,1250,23680,1,0,7,1250,1450,51
400000,3,1.75,1590,8219,1.5,0,6,970,2030,80
320000,3,1.5,1240,1221,2,0,8,1050,1180,9
715000,4,1,2000,4800,2,0,7,2000,1260,107
650000,6,2.75,3610,10003,1.5,0,8,3610,2560,52
218000,5,1.75,1930,8040,1,0,8,1930,2370,52
500000,2,1,1280,5400,1,0,7,1280,1540,54
460000,4,2,2090,40419,1,0,7,2090,2380,34
232500,3,1.5,1940,9887,1,0,7,1140,1410,49
408200,3,2.5,1800,5761,2,0,7,1800,1800,28
522000,3,1.75,1730,8400,1,0,7,1400,1830,38
675000,4,2.5,2810,11120,2,0,9,2810,3100,36
1.36E+06,4,3.5,3550,11000,1,0,11,2260,4100,19
249950,4,1,1330,7980,1.5,0,6,1330,1570,66
210000,2,1,750,34133,1,0,6,750,1460,68
429950,4,1,1760,7216,1,0,7,1090,1180,71
737500,4,2.5,3200,36276,2,0,9,3200,2930,25
710000,4,2,1740,9000,1,0,8,1740,1850,60
470000,3,2.5,2100,4700,2,0,8,2100,2100,19
1.10E+06,4,3.5,4270,40097,1,0,12,4270,3510,25
650000,3,2,1340,2720,1.5,0,7,1340,2030,105
1.22E+06,4,2.5,3190,8684,1,0,9,1680,3160,51
422120,3,2.5,1630,4534,2,0,8,1630,1380,31
625000,5,2.5,2990,15085,2,0,9,2990,3150,11
385200,4,1,1550,7740,1.5,0,6,1550,1220,64
500000,3,2.25,1690,4964,2,0,8,1690,1800,29
308000,4,2.25,1960,12243,2,0,8,1960,1910,29
565000,3,2.75,2390,9966,1,0,8,1360,2140,41
581000,3,2.5,2600,4438,2,0,7,2600,2600,14
361000,3,2,1950,8698,1,0,8,1950,2330,19
345000,3,1,1250,7210,1,0,7,1250,1530,54
419000,2,2.25,1180,1253,2,0,8,840,1310,10
347000,3,2.5,1680,4308,2,0,7,1680,2160,14
625000,4,2.25,2220,36085,2,0,9,2220,3000,29
2.40E+06,4,4.25,4890,15188,2,0,11,3090,3470,19
379000,3,3.25,2660,17852,2.5,0,8,2660,1320,4
310000,3,1.5,1150,3323,2,0,7,1150,1150,30
250000,2,2,1130,5500,1,0,6,1130,1320,77
682000,5,2.75,2760,5000,2,0,9,2760,2870,13
246500,3,2,1430,8919,1,0,7,1430,1580,26
325000,3,1,1490,57381,1.5,0,5,1490,1580,86
310950,4,2.5,2030,4997,2,0,8,2030,2095,14
1.10E+06,3,2,3010,5000,2,0,9,1890,2688,87
287500,3,1,1810,7200,1,0,7,1130,1810,64
431000,3,1,1810,7200,1,0,7,1130,1810,64
226000,3,1,970,5000,1,0,6,970,1290,50
825000,3,1.75,2010,3090,1.5,0,7,1510,1600,92
175000,4,1,1300,6030,1.5,0,6,1300,1240,71
465750,3,1.5,1260,10350,1,0,7,1260,1800,59
659000,4,2.25,2610,24931,2,0,8,2610,2550,35
595000,3,1.75,1910,5753,1,0,8,1110,1630,77
350000,3,2.25,1780,16290,2,0,8,1780,1780,31
270000,4,2.25,1900,8600,1,0,8,1900,2120,43
662500,6,2.25,2450,25600,1,0,7,1340,1850,61
249900,3,1.75,1380,14000,1,0,5,1380,1490,79
324500,3,1.75,1920,11340,1,0,7,1230,1980,41
430000,2,1.75,1350,4003,1,0,8,1350,1350,14
419950,2,1.75,1350,4003,1,0,8,1350,1350,14
285000,4,1.75,2510,7440,1,0,8,1290,1790,56
332000,4,2.5,2470,7780,2,0,8,2470,2100,16
282000,4,1.75,1660,10725,1,0,7,960,1340,62
320000,3,1,1340,5175,1,0,7,940,1020,31
428750,3,1,1620,30736,1.5,0,7,1620,2440,107
330000,3,2.25,2300,35287,2,0,8,2300,1760,41
456500,4,3.5,2000,2309,3,0,8,2000,1440,10
352000,3,2.25,1640,11050,1,0,8,1640,1870,46
664000,4,2,1530,4080,1.5,0,7,1530,1860,106
628000,3,1.75,4000,11894,1,0,9,2190,2530,31
512000,3,1.75,1610,12555,1,0,7,1080,1780,41
254000,3,2,2070,9000,1,0,7,1450,1630,49
535800,4,2.5,1900,5790,2,0,8,1900,2030,24
287653,3,1,1050,16050,1,0,7,1050,1610,58
438000,3,2.5,1520,1304,2,0,8,1180,1270,12
450000,4,1.75,2390,23899,1,0,7,1750,1840,69
327000,5,2.75,2400,8050,2,0,8,2400,2400,20
370500,4,2.5,1790,6120,2,0,7,1790,1950,13
265000,3,2.5,1720,6271,2,0,7,1720,1570,25
450000,4,2.75,2980,13260,1,0,8,1800,1920,39
425000,3,1,1520,213444,1.5,0,8,1520,2640,30
166600,3,1.75,1150,8690,1,0,7,1150,1330,41
245000,1,0.75,380,15000,1,0,5,380,1170,55
565000,3,1,910,5212,1,0,7,910,1520,67
539900,3,1.75,1650,10150,1,0,8,1230,1930,42
910000,3,3.5,2480,3200,2,0,10,2480,1980,8
280000,4,2.5,2050,7416,2,0,8,2050,2050,28
275000,3,2.25,1420,8549,2,0,7,1420,1560,29
467000,3,2.5,3460,6590,2,0,7,3460,2490,17
457500,3,2.5,1500,4445,2,0,8,1500,1730,22
381156,2,1,1320,3090,1,0,7,1320,1270,110
289999,5,2.5,2180,8240,1,0,8,1220,2050,41
642450,3,1.75,1830,4160,1,0,7,1230,1950,99
469950,3,2.25,1620,8701,1,0,7,1220,1600,56
795000,3,2,2920,13650,1,0,8,1460,2920,43
785000,4,2.5,3300,10514,2,0,10,3300,2820,34
860000,3,2.25,3060,12095,2,0,10,3060,3060,35
1.10E+06,0,0,3064,4764,3.5,0,7,3064,2360,28
147500,3,1,1530,8498,1,0,7,1530,1380,59
390000,3,2,1910,11576,1,0,7,1410,2040,40
229000,3,1,1020,8100,1,0,7,1020,1020,64
185000,3,1,1150,8100,1,0,6,1150,1120,86
414900,3,1.5,1260,9570,1,0,7,870,1620,77
200000,4,2,1920,4822,1,0,6,920,1120,104
225000,4,2.25,1800,9350,1,0,8,1800,2060,49
720000,3,1.75,2040,4000,2,0,7,1360,1610,94
930000,4,2.5,2200,4000,2,0,8,1430,2100,110
1.27E+06,5,2.5,3200,17204,1,0,7,2160,4090,66
700000,5,3.25,2400,3118,2,0,7,1780,2100,90
466000,2,1.5,1140,1058,3,0,7,1140,1170,13
374000,3,1.5,1330,10640,1,0,7,1330,1460,42
480000,3,2.5,1940,10035,2,0,8,1940,2810,24
740000,3,2.5,3000,25341,2,0,9,3000,3000,23
1.01E+06,4,1,1820,5400,1.5,0,8,1820,1820,95
395000,4,2.5,2910,5000,2,0,8,2910,2740,16
340000,2,1,1090,6771,1,0,6,1090,1200,64
209000,3,2,1230,1340,2,0,7,1020,1260,15
431650,5,2.5,1710,7700,1.5,0,7,1710,1530,56
980000,5,2.5,3160,11470,1,0,9,1780,3260,47
660000,3,2.5,2680,28243,2,0,9,2680,2670,25
730000,4,2.25,2190,9009,2,0,8,1840,2190,41
291500,3,1.75,1260,9600,1,0,7,1260,1640,30
905000,4,3.5,2970,14486,2,0,9,2340,3680,21
800000,4,2.5,2570,50308,1.5,0,10,2570,3420,25
839900,4,3.5,3810,13592,1,0,9,2560,3230,5
200000,1,1.5,1010,1157,2,0,8,950,1360,11
300000,3,2,1480,6698,1,0,7,1080,1850,39
530000,3,1.75,1250,6041,1.5,0,7,1250,1180,76
314950,3,2.25,1654,8479,2,0,7,1654,1654,23
255000,3,1.75,1410,9315,1,0,7,1410,1630,58
550000,5,2.75,2160,5720,1,0,7,1500,2160,68
435000,3,1,1400,4800,1,0,6,700,1470,101
234000,3,1.75,1420,8738,1,0,7,1420,1660,52
615000,4,2.25,2500,10062,1,0,8,1600,2500,43
205000,3,2,1410,8384,1,0,7,1410,1410,33
384000,4,1.75,2100,7135,1,0,7,1050,1730,63
324000,3,2.5,1750,7208,2,0,8,1750,2050,24
645000,3,1.75,2070,5500,1,0,7,1130,1800,72
570000,3,3.25,1570,1777,2,0,8,1260,1000,11
324000,3,2.5,1920,5322,2,0,8,1920,1920,19
270000,2,1,1000,10320,1,0,6,1000,1100,75
290000,5,1.5,2120,7700,1.5,0,7,2120,1730,56
250000,3,2,1440,9220,1,0,7,1440,1390,53
342000,3,1.75,1660,16275,2,0,7,1660,1520,28
255000,3,1.5,1340,8450,1,0,7,1340,1340,60
800000,3,2.25,2380,11824,1,0,9,1450,2750,46
451000,3,1.75,1560,4049,1.5,0,7,1000,1430,92
990000,4,2.5,2780,10480,1,0,7,1390,2860,51
288400,4,2.5,1860,6687,1,0,7,1220,1860,35
420000,3,1.5,2390,4600,2,0,8,1750,1690,98
359000,2,2.75,1370,1140,2,0,8,1080,1370,9
390000,4,3,2570,262018,1,0,7,1420,2260,30
300000,3,2.5,1320,2614,2,0,7,1320,1320,13
545000,5,2.5,2520,7863,1,0,7,1500,2030,37
288349,3,1,1250,18616,1,0,6,1250,1920,46
299900,3,2.25,1560,35026,1,0,7,1290,1660,33
891000,4,2,2330,5000,1.5,0,7,1720,2090,93
1.20E+06,3,2,3660,22410,1,0,9,1830,2680,71
378000,4,2.5,2790,4650,2,0,8,2790,2820,14
299995,2,1,1060,7200,1,0,6,1060,1850,67
253000,3,2.5,2020,6564,1,0,7,1310,1710,24
350000,3,2.25,1580,47916,1,0,7,1580,1980,39
565000,4,3,2020,4300,1.5,0,6,2020,1290,118
315000,2,1,970,5665,1,0,6,970,1490,110
570000,4,3,1490,6766,1.5,0,7,1490,1990,103
971000,5,3.5,4390,10140,2,0,9,3350,2010,13
915000,5,2.5,2750,5589,1.5,0,9,1840,1460,108
419000,4,1.5,2150,23568,1,0,7,2150,2150,68
260000,4,1.75,1810,7480,1,0,7,1230,1870,41
1.32E+06,3,3,2230,12968,2,0,9,2230,2260,28
369950,3,1,2430,10720,1,0,7,2430,1660,41
1.03E+06,3,2.5,3680,13384,2,0,10,3680,3600,24
435000,5,1,1410,6750,1.5,0,6,1410,1360,89
601000,3,1.75,1330,6743,1,0,8,1330,2600,60
460500,3,1,1490,10650,1,0,7,1150,1730,55
720000,3,2.5,2020,1159,3,0,8,2020,1920,18
851000,4,2.5,3130,13202,2,0,10,3130,2840,22
550000,4,3,2670,5000,2,0,7,2670,2300,102
700000,4,1,1980,4560,1.5,0,7,1980,1810,98
323000,3,1.75,2100,14850,1,0,7,2100,1930,55
345500,3,1,1350,8581,1,0,6,1350,2080,74
378000,4,1.5,2140,7920,1,0,7,1190,2140,59
650000,4,2,2208,5000,3,0,8,2208,1760,101
385000,3,2,1010,7380,1,0,7,1010,1650,36
425000,2,1,970,2970,1,0,7,970,1670,108
210000,4,2,1520,6174,1.5,0,6,1520,1390,98
630000,4,2.5,2740,43101,2,0,9,2740,2740,25
335000,3,1.75,1570,7500,1,0,7,1300,1590,65
196500,3,1,1320,9000,1,0,7,1320,1320,52
582800,4,2.75,2550,7636,1,0,8,1440,2290,32
440000,3,1.75,1560,7207,1,0,7,1250,1540,35
752500,4,2.25,2360,8616,2,0,8,2360,2360,44
